acoustic_data,time_to_failure
7,1.46909809
9,1.469098089
7,1.469098088
7,1.469098087
11,1.469098086
15,1.469098085
11,1.469098084
10,1.469098082
11,1.469098081
12,1.46909808
9,1.469098079
8,1.469098078
8,1.469098077
9,1.469098076
8,1.469098075
8,1.469098074
6,1.469098073
6,1.469098071
12,1.46909807
9,1.469098069
4,1.469098068
6,1.469098067
10,1.469098066
13,1.469098065
9,1.469098064
9,1.469098063
13,1.469098062
13,1.46909806
4,1.469098059
3,1.469098058
1,1.469098057
-2,1.469098056
1,1.469098055
2,1.469098054
1,1.469098053
0,1.469098052
4,1.469098051
4,1.469098049
2,1.469098048
2,1.469098047
-1,1.469098046
-2,1.469098045
2,1.469098044
-1,1.469098043
0,1.469098042
0,1.469098041
0,1.46909804
5,1.469098038
4,1.469098037
7,1.469098036
8,1.469098035
11,1.469098034
11,1.469098033
10,1.469098032
14,1.469098031
8,1.46909803
8,1.469098029
2,1.469098027
5,1.469098026
7,1.469098025
6,1.469098024
7,1.469098023
6,1.469098022
6,1.469098021
3,1.46909802
-2,1.469098019
-2,1.469098018
-3,1.469098016
-2,1.469098015
1,1.469098014
2,1.469098013
3,1.469098012
8,1.469098011
13,1.46909801
10,1.469098009
6,1.469098008
9,1.469098007
7,1.469098005
6,1.469098004
3,1.469098003
5,1.469098002
3,1.469098001
2,1.469098
5,1.469097999
4,1.469097998
6,1.469097997
4,1.469097996
8,1.469097994
8,1.469097993
4,1.469097992
8,1.469097991
9,1.46909799
8,1.469097989
8,1.469097988
11,1.469097987
7,1.469097986
6,1.469097985
8,1.469097983
7,1.469097982
4,1.469097981
4,1.46909798
6,1.469097979
0,1.469097978
4,1.469097977
5,1.469097976
8,1.469097975
7,1.469097974
3,1.469097972
3,1.469097971
6,1.46909797
6,1.469097969
4,1.469097968
7,1.469097967
9,1.469097966
12,1.469097965
12,1.469097964
10,1.469097963
9,1.469097961
8,1.46909796
6,1.469097959
3,1.469097958
1,1.469097957
0,1.469097956
8,1.469097955
9,1.469097954
3,1.469097953
7,1.469097952
2,1.46909795
1,1.469097949
2,1.469097948
3,1.469097947
5,1.469097946
-1,1.469097945
-3,1.469097944
1,1.469097943
5,1.469097942
5,1.469097941
4,1.469097939
11,1.469097938
9,1.469097937
4,1.469097936
6,1.469097935
11,1.469097934
10,1.469097933
9,1.469097932
11,1.469097931
13,1.46909793
11,1.469097928
7,1.469097927
6,1.469097926
4,1.469097925
5,1.469097924
-1,1.469097923
-1,1.469097922
6,1.469097921
6,1.46909792
9,1.469097919
8,1.469097917
6,1.469097916
10,1.469097915
11,1.469097914
11,1.469097913
12,1.469097912
5,1.469097911
0,1.46909791
6,1.469097909
9,1.469097908
5,1.469097906
1,1.469097905
4,1.469097904
2,1.469097903
7,1.469097902
8,1.469097901
5,1.4690979
4,1.469097899
5,1.469097898
6,1.469097897
5,1.469097895
5,1.469097894
1,1.469097893
0,1.469097892
1,1.469097891
-3,1.46909789
-1,1.469097889
0,1.469097888
-3,1.469097887
2,1.469097886
6,1.469097884
6,1.469097883
4,1.469097882
4,1.469097881
6,1.46909788
4,1.469097879
7,1.469097878
3,1.469097877
-1,1.469097876
3,1.469097875
5,1.469097873
8,1.469097872
7,1.469097871
3,1.46909787
12,1.469097869
14,1.469097868
9,1.469097867
9,1.469097866
9,1.469097865
7,1.469097864
4,1.469097862
2,1.469097861
3,1.46909786
2,1.469097859
5,1.469097858
3,1.469097857
3,1.469097856
3,1.469097855
4,1.469097854
6,1.469097853
11,1.469097851
5,1.46909785
4,1.469097849
9,1.469097848
14,1.469097847
13,1.469097846
9,1.469097845
9,1.469097844
14,1.469097843
10,1.469097842
1,1.46909784
4,1.469097839
4,1.469097838
5,1.469097837
3,1.469097836
5,1.469097835
7,1.469097834
12,1.469097833
7,1.469097832
5,1.469097831
5,1.469097829
4,1.469097828
2,1.469097827
2,1.469097826
4,1.469097825
9,1.469097824
6,1.469097823
4,1.469097822
6,1.469097821
5,1.46909782
4,1.469097818
6,1.469097817
5,1.469097816
4,1.469097815
9,1.469097814
4,1.469097813
13,1.469097812
6,1.469097811
9,1.46909781
7,1.469097809
5,1.469097807
1,1.469097806
0,1.469097805
3,1.469097804
3,1.469097803
3,1.469097802
3,1.469097801
6,1.4690978
10,1.469097799
9,1.469097798
10,1.469097796
7,1.469097795
0,1.469097794
3,1.469097793
3,1.469097792
1,1.469097791
1,1.46909779
2,1.469097789
0,1.469097788
-1,1.469097787
-4,1.469097785
-1,1.469097784
3,1.469097783
-1,1.469097782
2,1.469097781
1,1.46909778
3,1.469097779
4,1.469097778
3,1.469097777
2,1.469097776
-1,1.469097774
-3,1.469097773
1,1.469097772
7,1.469097771
7,1.46909777
7,1.469097769
7,1.469097768
5,1.469097767
11,1.469097766
17,1.469097765
12,1.469097763
9,1.469097762
9,1.469097761
6,1.46909776
7,1.469097759
9,1.469097758
8,1.469097757
9,1.469097756
6,1.469097755
8,1.469097754
8,1.469097752
9,1.469097751
5,1.46909775
8,1.469097749
10,1.469097748
10,1.469097747
4,1.469097746
1,1.469097745
6,1.469097744
3,1.469097743
6,1.469097741
1,1.46909774
-3,1.469097739
-3,1.469097738
0,1.469097737
5,1.469097736
4,1.469097735
5,1.469097734
6,1.469097733
10,1.469097732
14,1.46909773
9,1.469097729
11,1.469097728
12,1.469097727
7,1.469097726
8,1.469097725
9,1.469097724
10,1.469097723
6,1.469097722
6,1.469097721
9,1.469097719
4,1.469097718
0,1.469097717
-1,1.469097716
-4,1.469097715
-4,1.469097714
1,1.469097713
5,1.469097712
2,1.469097711
5,1.46909771
8,1.469097708
6,1.469097707
9,1.469097706
9,1.469097705
7,1.469097704
7,1.469097703
4,1.469097702
1,1.469097701
0,1.4690977
-2,1.469097699
8,1.469097697
6,1.469097696
1,1.469097695
0,1.469097694
4,1.469097693
3,1.469097692
2,1.469097691
-4,1.46909769
0,1.469097689
4,1.469097688
6,1.469097686
5,1.469097685
6,1.469097684
1,1.469097683
2,1.469097682
6,1.469097681
8,1.46909768
5,1.469097679
5,1.469097678
5,1.469097677
5,1.469097675
6,1.469097674
6,1.469097673
10,1.469097672
6,1.469097671
8,1.46909767
3,1.469097669
5,1.469097668
11,1.469097667
6,1.469097666
0,1.469097664
4,1.469097663
9,1.469097662
8,1.469097661
9,1.46909766
0,1.469097659
5,1.469097658
7,1.469097657
9,1.469097656
7,1.469097655
11,1.469097653
6,1.469097652
5,1.469097651
10,1.46909765
8,1.469097649
6,1.469097648
7,1.469097647
6,1.469097646
6,1.469097645
4,1.469097644
6,1.469097642
-3,1.469097641
0,1.46909764
1,1.469097639
4,1.469097638
2,1.469097637
5,1.469097636
9,1.469097635
10,1.469097634
11,1.469097633
10,1.469097631
5,1.46909763
5,1.469097629
8,1.469097628
10,1.469097627
4,1.469097626
3,1.469097625
6,1.469097624
5,1.469097623
0,1.469097622
2,1.46909762
2,1.469097619
5,1.469097618
8,1.469097617
9,1.469097616
3,1.469097615
2,1.469097614
5,1.469097613
5,1.469097612
9,1.469097611
4,1.469097609
-2,1.469097608
-7,1.469097607
-2,1.469097606
-1,1.469097605
6,1.469097604
7,1.469097603
7,1.469097602
6,1.469097601
8,1.4690976
13,1.469097598
13,1.469097597
9,1.469097596
5,1.469097595
6,1.469097594
7,1.469097593
8,1.469097592
0,1.469097591
2,1.46909759
0,1.469097589
1,1.469097587
6,1.469097586
4,1.469097585
6,1.469097584
6,1.469097583
10,1.469097582
8,1.469097581
7,1.46909758
4,1.469097579
3,1.469097578
-1,1.469097576
-1,1.469097575
-3,1.469097574
-6,1.469097573
0,1.469097572
1,1.469097571
5,1.46909757
7,1.469097569
10,1.469097568
7,1.469097567
10,1.469097565
7,1.469097564
6,1.469097563
3,1.469097562
5,1.469097561
7,1.46909756
5,1.469097559
5,1.469097558
6,1.469097557
5,1.469097556
3,1.469097554
3,1.469097553
9,1.469097552
2,1.469097551
10,1.46909755
9,1.469097549
6,1.469097548
5,1.469097547
5,1.469097546
5,1.469097545
9,1.469097543
8,1.469097542
8,1.469097541
9,1.46909754
7,1.469097539
4,1.469097538
4,1.469097537
6,1.469097536
7,1.469097535
2,1.469097534
6,1.469097532
6,1.469097531
7,1.46909753
11,1.469097529
10,1.469097528
8,1.469097527
7,1.469097526
9,1.469097525
3,1.469097524
2,1.469097523
3,1.469097521
-1,1.46909752
0,1.469097519
1,1.469097518
3,1.469097517
-1,1.469097516
-4,1.469097515
0,1.469097514
3,1.469097513
3,1.469097512
5,1.46909751
8,1.469097509
13,1.469097508
6,1.469097507
4,1.469097506
5,1.469097505
5,1.469097504
4,1.469097503
6,1.469097502
5,1.469097501
-1,1.469097499
4,1.469097498
2,1.469097497
4,1.469097496
7,1.469097495
13,1.469097494
7,1.469097493
1,1.469097492
6,1.469097491
4,1.46909749
5,1.469097488
4,1.469097487
0,1.469097486
2,1.469097485
4,1.469097484
10,1.469097483
5,1.469097482
3,1.469097481
5,1.46909748
10,1.469097479
6,1.469097477
0,1.469097476
1,1.469097475
5,1.469097474
5,1.469097473
3,1.469097472
2,1.469097471
3,1.46909747
9,1.469097469
11,1.469097468
7,1.469097466
11,1.469097465
10,1.469097464
2,1.469097463
2,1.469097462
7,1.469097461
5,1.46909746
5,1.469097459
8,1.469097458
8,1.469097457
6,1.469097455
3,1.469097454
5,1.469097453
3,1.469097452
7,1.469097451
9,1.46909745
9,1.469097449
6,1.469097448
8,1.469097447
5,1.469097446
9,1.469097444
5,1.469097443
7,1.469097442
6,1.469097441
8,1.46909744
4,1.469097439
4,1.469097438
1,1.469097437
-1,1.469097436
1,1.469097435
1,1.469097433
4,1.469097432
5,1.469097431
1,1.46909743
0,1.469097429
1,1.469097428
5,1.469097427
3,1.469097426
4,1.469097425
8,1.469097424
5,1.469097422
8,1.469097421
9,1.46909742
5,1.469097419
5,1.469097418
10,1.469097417
10,1.469097416
7,1.469097415
4,1.469097414
8,1.469097413
9,1.469097411
8,1.46909741
10,1.469097409
3,1.469097408
5,1.469097407
4,1.469097406
-1,1.469097405
-4,1.469097404
4,1.469097403
5,1.469097402
5,1.4690974
2,1.469097399
5,1.469097398
2,1.469097397
4,1.469097396
6,1.469097395
2,1.469097394
6,1.469097393
10,1.469097392
9,1.469097391
8,1.469097389
7,1.469097388
7,1.469097387
11,1.469097386
12,1.469097385
4,1.469097384
4,1.469097383
5,1.469097382
2,1.469097381
4,1.46909738
3,1.469097378
7,1.469097377
8,1.469097376
4,1.469097375
3,1.469097374
2,1.469097373
6,1.469097372
5,1.469097371
11,1.46909737
6,1.469097369
4,1.469097367
4,1.469097366
4,1.469097365
0,1.469097364
6,1.469097363
6,1.469097362
6,1.469097361
2,1.46909736
1,1.469097359
6,1.469097358
7,1.469097356
-2,1.469097355
-2,1.469097354
7,1.469097353
10,1.469097352
10,1.469097351
7,1.46909735
7,1.469097349
5,1.469097348
5,1.469097347
3,1.469097345
4,1.469097344
2,1.469097343
1,1.469097342
-1,1.469097341
6,1.46909734
7,1.469097339
5,1.469097338
4,1.469097337
4,1.469097336
-1,1.469097334
1,1.469097333
6,1.469097332
6,1.469097331
3,1.46909733
3,1.469097329
2,1.469097328
4,1.469097327
6,1.469097326
8,1.469097325
4,1.469097323
8,1.469097322
12,1.469097321
10,1.46909732
8,1.469097319
11,1.469097318
5,1.469097317
3,1.469097316
3,1.469097315
-1,1.469097314
-3,1.469097312
0,1.469097311
0,1.46909731
6,1.469097309
5,1.469097308
7,1.469097307
11,1.469097306
14,1.469097305
13,1.469097304
8,1.469097303
8,1.469097301
5,1.4690973
0,1.469097299
0,1.469097298
2,1.469097297
2,1.469097296
6,1.469097295
5,1.469097294
9,1.469097293
11,1.469097292
14,1.46909729
13,1.469097289
10,1.469097288
10,1.469097287
5,1.469097286
3,1.469097285
3,1.469097284
-4,1.469097283
-7,1.469097282
-4,1.469097281
-5,1.469097279
-4,1.469097278
-1,1.469097277
2,1.469097276
2,1.469097275
10,1.469097274
16,1.469097273
19,1.469097272
21,1.469097271
19,1.46909727
10,1.469097268
9,1.469097267
8,1.469097266
4,1.469097265
-3,1.469097264
-6,1.469097263
-2,1.469097262
-6,1.469097261
-5,1.46909726
-2,1.469097259
4,1.469097257
7,1.469097256
12,1.469097255
14,1.469097254
15,1.469097253
16,1.469097252
14,1.469097251
12,1.46909725
7,1.469097249
4,1.469097248
0,1.469097246
-2,1.469097245
-5,1.469097244
-8,1.469097243
-6,1.469097242
3,1.469097241
7,1.46909724
10,1.469097239
11,1.469097238
15,1.469097237
16,1.469097235
16,1.469097234
12,1.469097233
9,1.469097232
3,1.469097231
-5,1.46909723
-1,1.469097229
-9,1.469097228
-5,1.469097227
-4,1.469097226
-3,1.469097224
2,1.469097223
6,1.469097222
18,1.469097221
21,1.46909722
22,1.469097219
16,1.469097218
10,1.469097217
7,1.469097216
7,1.469097215
3,1.469097213
-1,1.469097212
-1,1.469097211
1,1.46909721
5,1.469097209
4,1.469097208
7,1.469097207
9,1.469097206
15,1.469097205
20,1.469097204
15,1.469097202
8,1.469097201
-3,1.4690972
-10,1.469097199
-21,1.469097198
-36,1.469097197
-45,1.469097196
-46,1.469097195
-44,1.469097194
-40,1.469097193
-25,1.469097191
-8,1.46909719
17,1.469097189
44,1.469097188
57,1.469097187
75,1.469097186
86,1.469097185
86,1.469097184
85,1.469097183
71,1.469097182
46,1.46909718
23,1.469097179
3,1.469097178
-8,1.469097177
-24,1.469097176
-35,1.469097175
-46,1.469097174
-47,1.469097173
-53,1.469097172
-54,1.469097171
-47,1.469097169
-36,1.469097168
-28,1.469097167
-10,1.469097166
-4,1.469097165
7,1.469097164
16,1.469097163
24,1.469097162
32,1.469097161
38,1.46909716
45,1.469097158
52,1.469097157
66,1.469097156
72,1.469097155
66,1.469097154
58,1.469097153
49,1.469097152
33,1.469097151
7,1.46909715
-21,1.469097149
-49,1.469097147
-65,1.469097146
-78,1.469097145
-91,1.469097144
-85,1.469097143
-73,1.469097142
-54,1.469097141
-33,1.46909714
-5,1.469097139
22,1.469097138
47,1.469097136
73,1.469097135
93,1.469097134
102,1.469097133
104,1.469097132
98,1.469097131
80,1.46909713
50,1.469097129
16,1.469097128
-16,1.469097127
-45,1.469097125
-73,1.469097124
-92,1.469097123
-98,1.469097122
-95,1.469097121
-81,1.46909712
-63,1.469097119
-34,1.469097118
-3,1.469097117
18,1.469097116
37,1.469097114
49,1.469097113
60,1.469097112
60,1.469097111
56,1.46909711
51,1.469097109
42,1.469097108
32,1.469097107
22,1.469097106
18,1.469097105
13,1.469097103
8,1.469097102
8,1.469097101
8,1.4690971
12,1.469097099
16,1.469097098
17,1.469097097
14,1.469097096
8,1.469097095
1,1.469097094
-14,1.469097092
-29,1.469097091
-41,1.46909709
-53,1.469097089
-54,1.469097088
-52,1.469097087
-33,1.469097086
-13,1.469097085
13,1.469097084
35,1.469097083
48,1.469097081
70,1.46909708
73,1.469097079
67,1.469097078
55,1.469097077
39,1.469097076
26,1.469097075
4,1.469097074
-14,1.469097073
-37,1.469097072
-52,1.46909707
-58,1.469097069
-58,1.469097068
-54,1.469097067
-45,1.469097066
-30,1.469097065
-6,1.469097064
15,1.469097063
38,1.469097062
50,1.469097061
55,1.469097059
56,1.469097058
54,1.469097057
36,1.469097056
20,1.469097055
4,1.469097054
-9,1.469097053
-12,1.469097052
-7,1.469097051
2,1.46909705
10,1.469097048
18,1.469097047
31,1.469097046
41,1.469097045
41,1.469097044
36,1.469097043
24,1.469097042
7,1.469097041
-10,1.46909704
-30,1.469097039
-50,1.469097037
-65,1.469097036
-69,1.469097035
-64,1.469097034
-43,1.469097033
-23,1.469097032
0,1.469097031
30,1.46909703
59,1.469097029
78,1.469097028
86,1.469097026
89,1.469097025
78,1.469097024
57,1.469097023
24,1.469097022
-12,1.469097021
-41,1.46909702
-67,1.469097019
-80,1.469097018
-82,1.469097017
-69,1.469097015
-44,1.469097014
-12,1.469097013
19,1.469097012
44,1.469097011
68,1.46909701
82,1.469097009
86,1.469097008
76,1.469097007
60,1.469097006
34,1.469097004
10,1.469097003
-15,1.469097002
-35,1.469097001
-53,1.469097
-60,1.469096999
-57,1.469096998
-47,1.469096997
-31,1.469096996
-17,1.469096995
6,1.469096993
24,1.469096992
38,1.469096991
54,1.46909699
63,1.469096989
60,1.469096988
53,1.469096987
45,1.469096986
33,1.469096985
22,1.469096984
15,1.469096982
2,1.469096981
-4,1.46909698
-4,1.469096979
-8,1.469096978
-16,1.469096977
-18,1.469096976
-20,1.469096975
-27,1.469096974
-34,1.469096973
-37,1.469096971
-35,1.46909697
-39,1.469096969
-40,1.469096968
-32,1.469096967
-25,1.469096966
-17,1.469096965
6,1.469096964
32,1.469096963
47,1.469096962
57,1.46909696
63,1.469096959
66,1.469096958
69,1.469096957
63,1.469096956
44,1.469096955
24,1.469096954
6,1.469096953
-12,1.469096952
-31,1.469096951
-42,1.469096949
-48,1.469096948
-44,1.469096947
-33,1.469096946
-29,1.469096945
-17,1.469096944
1,1.469096943
9,1.469096942
15,1.469096941
26,1.46909694
39,1.469096938
40,1.469096937
37,1.469096936
39,1.469096935
33,1.469096934
20,1.469096933
11,1.469096932
-2,1.469096931
-8,1.46909693
-8,1.469096929
-8,1.469096927
-6,1.469096926
2,1.469096925
4,1.469096924
10,1.469096923
15,1.469096922
26,1.469096921
21,1.46909692
11,1.469096919
10,1.469096918
-4,1.469096916
-16,1.469096915
-25,1.469096914
-33,1.469096913
-40,1.469096912
-40,1.469096911
-30,1.46909691
-22,1.469096909
-13,1.469096908
7,1.469096907
26,1.469096905
36,1.469096904
44,1.469096903
51,1.469096902
52,1.469096901
49,1.4690969
36,1.469096899
24,1.469096898
3,1.469096897
-13,1.469096896
-25,1.469096894
-30,1.469096893
-30,1.469096892
-26,1.469096891
-13,1.46909689
3,1.469096889
17,1.469096888
31,1.469096887
48,1.469096886
53,1.469096885
56,1.469096883
52,1.469096882
45,1.469096881
28,1.46909688
3,1.469096879
-17,1.469096878
-33,1.469096877
-47,1.469096876
-55,1.469096875
-57,1.469096874
-50,1.469096872
-39,1.469096871
-21,1.46909687
-9,1.469096869
12,1.469096868
24,1.469096867
39,1.469096866
36,1.469096865
37,1.469096864
33,1.469096863
18,1.469096861
9,1.46909686
-3,1.469096859
-12,1.469096858
-12,1.469096857
0,1.469096856
8,1.469096855
19,1.469096854
28,1.469096853
36,1.469096852
34,1.46909685
35,1.469096849
32,1.469096848
20,1.469096847
4,1.469096846
-14,1.469096845
-25,1.469096844
-37,1.469096843
-40,1.469096842
-39,1.469096841
-30,1.469096839
-24,1.469096838
-12,1.469096837
-1,1.469096836
13,1.469096835
27,1.469096834
30,1.469096833
36,1.469096832
45,1.469096831
41,1.46909683
38,1.469096828
34,1.469096827
32,1.469096826
31,1.469096825
25,1.469096824
25,1.469096823
17,1.469096822
14,1.469096821
11,1.46909682
3,1.469096819
-6,1.469096817
-19,1.469096816
-27,1.469096815
-34,1.469096814
-40,1.469096813
-40,1.469096812
-41,1.469096811
-34,1.46909681
-30,1.469096809
-18,1.469096808
-4,1.469096806
7,1.469096805
12,1.469096804
22,1.469096803
26,1.469096802
25,1.469096801
26,1.4690968
28,1.469096799
30,1.469096798
26,1.469096797
21,1.469096795
22,1.469096794
25,1.469096793
32,1.469096792
28,1.469096791
27,1.46909679
25,1.469096789
15,1.469096788
4,1.469096787
-17,1.469096786
-32,1.469096784
-42,1.469096783
-49,1.469096782
-59,1.469096781
-53,1.46909678
-38,1.469096779
-26,1.469096778
-10,1.469096777
5,1.469096776
28,1.469096775
45,1.469096773
51,1.469096772
59,1.469096771
61,1.46909677
54,1.469096769
50,1.469096768
34,1.469096767
16,1.469096766
0,1.469096765
-21,1.469096764
-33,1.469096762
-39,1.469096761
-40,1.46909676
-35,1.469096759
-23,1.469096758
-4,1.469096757
5,1.469096756
20,1.469096755
26,1.469096754
29,1.469096753
31,1.469096751
26,1.46909675
16,1.469096749
7,1.469096748
2,1.469096747
-5,1.469096746
-11,1.469096745
-16,1.469096744
-12,1.469096743
-8,1.469096742
0,1.46909674
8,1.469096739
12,1.469096738
14,1.469096737
16,1.469096736
13,1.469096735
8,1.469096734
-5,1.469096733
-9,1.469096732
-13,1.469096731
-17,1.469096729
-13,1.469096728
-8,1.469096727
0,1.469096726
10,1.469096725
20,1.469096724
29,1.469096723
39,1.469096722
43,1.469096721
45,1.46909672
42,1.469096718
36,1.469096717
31,1.469096716
19,1.469096715
5,1.469096714
-11,1.469096713
-18,1.469096712
-27,1.469096711
-29,1.46909671
-29,1.469096709
-31,1.469096707
-17,1.469096706
-9,1.469096705
0,1.469096704
15,1.469096703
25,1.469096702
29,1.469096701
33,1.4690967
29,1.469096699
21,1.469096698
11,1.469096696
-3,1.469096695
-9,1.469096694
-14,1.469096693
-24,1.469096692
-25,1.469096691
-23,1.46909669
-20,1.469096689
-16,1.469096688
-4,1.469096687
5,1.469096685
17,1.469096684
29,1.469096683
30,1.469096682
37,1.469096681
34,1.46909668
30,1.469096679
17,1.469096678
9,1.469096677
1,1.469096676
-15,1.469096674
-25,1.469096673
-22,1.469096672
-14,1.469096671
-2,1.46909667
11,1.469096669
26,1.469096668
44,1.469096667
47,1.469096666
53,1.469096665
54,1.469096663
43,1.469096662
28,1.469096661
17,1.46909666
-2,1.469096659
-16,1.469096658
-29,1.469096657
-44,1.469096656
-53,1.469096655
-53,1.469096654
-47,1.469096652
-43,1.469096651
-30,1.46909665
-9,1.469096649
15,1.469096648
29,1.469096647
44,1.469096646
61,1.469096645
63,1.469096644
65,1.469096643
54,1.469096641
40,1.46909664
22,1.469096639
0,1.469096638
-19,1.469096637
-36,1.469096636
-48,1.469096635
-58,1.469096634
-53,1.469096633
-46,1.469096632
-35,1.46909663
-23,1.469096629
-7,1.469096628
4,1.469096627
18,1.469096626
30,1.469096625
37,1.469096624
47,1.469096623
46,1.469096622
42,1.469096621
35,1.469096619
31,1.469096618
25,1.469096617
12,1.469096616
7,1.469096615
0,1.469096614
3,1.469096613
3,1.469096612
8,1.469096611
9,1.46909661
8,1.469096608
3,1.469096607
1,1.469096606
-5,1.469096605
-3,1.469096604
-14,1.469096603
-17,1.469096602
-17,1.469096601
-20,1.4690966
-20,1.469096599
-19,1.469096597
-8,1.469096596
2,1.469096595
12,1.469096594
27,1.469096593
35,1.469096592
36,1.469096591
40,1.46909659
33,1.469096589
22,1.469096588
14,1.469096586
0,1.469096585
-7,1.469096584
-15,1.469096583
-19,1.469096582
-23,1.469096581
-28,1.46909658
-24,1.469096579
-16,1.469096578
-5,1.469096577
10,1.469096575
18,1.469096574
26,1.469096573
34,1.469096572
40,1.469096571
44,1.46909657
32,1.469096569
22,1.469096568
14,1.469096567
1,1.469096566
-12,1.469096564
-20,1.469096563
-24,1.469096562
-29,1.469096561
-27,1.46909656
-25,1.469096559
-12,1.469096558
-1,1.469096557
5,1.469096556
23,1.469096555
29,1.469096553
26,1.469096552
28,1.469096551
29,1.46909655
20,1.469096549
17,1.469096548
13,1.469096547
9,1.469096546
9,1.469096545
6,1.469096544
9,1.469096542
8,1.469096541
12,1.46909654
18,1.469096539
18,1.469096538
14,1.469096537
9,1.469096536
1,1.469096535
-9,1.469096534
-18,1.469096533
-21,1.469096531
-32,1.46909653
-45,1.469096529
-43,1.469096528
-37,1.469096527
-28,1.469096526
-11,1.469096525
7,1.469096524
26,1.469096523
37,1.469096522
44,1.46909652
57,1.469096519
60,1.469096518
54,1.469096517
42,1.469096516
26,1.469096515
21,1.469096514
6,1.469096513
-10,1.469096512
-16,1.469096511
-24,1.469096509
-25,1.469096508
-25,1.469096507
-18,1.469096506
-14,1.469096505
-7,1.469096504
3,1.469096503
14,1.469096502
14,1.469096501
22,1.4690965
18,1.469096498
17,1.469096497
13,1.469096496
4,1.469096495
1,1.469096494
0,1.469096493
-4,1.469096492
-9,1.469096491
1,1.46909649
5,1.469096489
8,1.469096487
18,1.469096486
21,1.469096485
22,1.469096484
18,1.469096483
14,1.469096482
12,1.469096481
9,1.46909648
8,1.469096479
3,1.469096478
2,1.469096476
3,1.469096475
1,1.469096474
3,1.469096473
5,1.469096472
12,1.469096471
11,1.46909647
14,1.469096469
13,1.469096468
9,1.469096467
0,1.469096465
-5,1.469096464
-11,1.469096463
-20,1.469096462
-29,1.469096461
-35,1.46909646
-38,1.469096459
-37,1.469096458
-28,1.469096457
-15,1.469096456
-1,1.469096454
17,1.469096453
28,1.469096452
38,1.469096451
47,1.46909645
55,1.469096449
53,1.469096448
53,1.469096447
45,1.469096446
32,1.469096445
18,1.469096443
1,1.469096442
-5,1.469096441
-10,1.46909644
-17,1.469096439
-20,1.469096438
-20,1.469096437
-17,1.469096436
-9,1.469096435
-1,1.469096434
4,1.469096432
7,1.469096431
6,1.46909643
4,1.469096429
-1,1.469096428
-6,1.469096427
-2,1.469096426
2,1.469096425
3,1.469096424
9,1.469096423
21,1.469096421
31,1.46909642
39,1.469096419
44,1.469096418
38,1.469096417
33,1.469096416
23,1.469096415
17,1.469096414
6,1.469096413
-7,1.469096412
-20,1.46909641
-31,1.469096409
-36,1.469096408
-39,1.469096407
-32,1.469096406
-27,1.469096405
-27,1.469096404
-19,1.469096403
-13,1.469096402
-3,1.469096401
6,1.469096399
15,1.469096398
19,1.469096397
24,1.469096396
21,1.469096395
22,1.469096394
24,1.469096393
32,1.469096392
28,1.469096391
23,1.46909639
22,1.469096388
21,1.469096387
18,1.469096386
21,1.469096385
20,1.469096384
22,1.469096383
21,1.469096382
11,1.469096381
10,1.46909638
10,1.469096379
4,1.469096377
-5,1.469096376
-11,1.469096375
-18,1.469096374
-17,1.469096373
-19,1.469096372
-18,1.469096371
-16,1.46909637
-10,1.469096369
-2,1.469096368
2,1.469096366
11,1.469096365
16,1.469096364
19,1.469096363
24,1.469096362
16,1.469096361
12,1.46909636
4,1.469096359
-3,1.469096358
-19,1.469096357
-24,1.469096355
-30,1.469096354
-33,1.469096353
-23,1.469096352
-14,1.469096351
-8,1.46909635
-2,1.469096349
9,1.469096348
23,1.469096347
33,1.469096346
39,1.469096344
41,1.469096343
41,1.469096342
39,1.469096341
43,1.46909634
42,1.469096339
30,1.469096338
20,1.469096337
16,1.469096336
3,1.469096335
-1,1.469096333
-7,1.469096332
-10,1.469096331
-10,1.46909633
-9,1.469096329
-3,1.469096328
-8,1.469096327
-9,1.469096326
-8,1.469096325
-7,1.469096324
-7,1.469096322
-11,1.469096321
-12,1.46909632
-8,1.469096319
-1,1.469096318
5,1.469096317
16,1.469096316
21,1.469096315
28,1.469096314
29,1.469096313
28,1.469096311
28,1.46909631
24,1.469096309
17,1.469096308
5,1.469096307
-7,1.469096306
-18,1.469096305
-20,1.469096304
-26,1.469096303
-30,1.469096302
-27,1.4690963
-20,1.469096299
-14,1.469096298
-6,1.469096297
1,1.469096296
9,1.469096295
15,1.469096294
17,1.469096293
27,1.469096292
28,1.469096291
27,1.469096289
29,1.469096288
26,1.469096287
20,1.469096286
24,1.469096285
23,1.469096284
17,1.469096283
24,1.469096282
20,1.469096281
20,1.46909628
13,1.469096278
10,1.469096277
9,1.469096276
3,1.469096275
-10,1.469096274
-19,1.469096273
-24,1.469096272
-28,1.469096271
-30,1.46909627
-27,1.469096269
-24,1.469096267
-21,1.469096266
-14,1.469096265
-1,1.469096264
12,1.469096263
24,1.469096262
34,1.469096261
36,1.46909626
39,1.469096259
36,1.469096258
32,1.469096256
21,1.469096255
8,1.469096254
0,1.469096253
-14,1.469096252
-20,1.469096251
-26,1.46909625
-27,1.469096249
-23,1.469096248
-18,1.469096247
-16,1.469096245
-7,1.469096244
13,1.469096243
21,1.469096242
27,1.469096241
39,1.46909624
45,1.469096239
41,1.469096238
34,1.469096237
24,1.469096236
14,1.469096234
9,1.469096233
0,1.469096232
3,1.469096231
-7,1.46909623
-13,1.469096229
